ID,OSAVI_mean,ATSAVI_mean,TVI_mean,CRI_2_mean,R_MCARI_MTVI2_mean,blue_mean,NPCI_mean,R_TCARI_OSAVI_mean,RERI_mean,rede_mean,MSAVI_mean,SAVI_mean,ARI_2_mean,TCARI_mean,TSAVI_mean,red_mean,NDRE_mean,RDVI_mean,NGRDI_mean,DVI_mean,NEXG_mean,MCARI_mean,RVI_1_mean,GNDVI_mean,RVI_2_mean,SPVI_mean,RECI_mean,NDWI_mean,EVI_mean,PSRI_mean,RGVI_mean,ENDVI_mean,EVI_2_mean,MTCI_mean,DATT_mean,GCI_mean,SAVI_2_mean,MCARI_2_mean,MTVI_2_mean,NDCI_mean,MCARI_1_mean,MTVI_1_mean,green_mean,NDVI_mean,SIPI_mean,SRPI_mean,nir_mean,HEALTH_STA
7,0.3709514,,22.29449,1.9884872,2.23044,0.16509648,0.0964782,inf,0.43609583,0.40743184,0.39532912,0.39969912,0.99793375,0.39796376,0.7955285,0.19072054,0.10079811,0.36948258,0.16840395,0.32940748,0.23696174,0.5965844,3.0019782,0.35117653,2.1951888,0.42591363,0.23014124,0.036264192,0.23784128,0.16213813,0.8284685,0.3704564,0.4170281,inf,inf,1.2095473,11.273636,1.9033388,1.9033388,0.26980668,0.5737745,0.5737745,0.23444133,0.4569193,0.47024974,0.90575653,0.49976662,None
234,0.3398161,,20.072113,1.8360865,2.4623106,0.15828672,0.11781101,inf,0.4277549,0.3913123,0.35763,0.36339232,0.86977726,0.3896713,0.7984641,0.19953139,0.0897175,0.32837573,0.16103373,0.29330486,0.24527973,0.5242429,2.6573448,0.31999698,2.017215,0.37736973,0.20362164,0.061597243,0.2033228,0.18698421,0.8635104,0.36804068,0.37520435,inf,inf,1.055646,8.490496,1.6045926,1.6045926,0.24911612,0.51972294,0.51972294,0.23592116,0.42113483,0.446948,0.8271838,0.4624081,AVARAGE
130,0.3653211,,20.73825,2.1987157,2.4943655,0.14531314,0.114791155,1.4206485,0.41296095,0.349025,0.3822174,0.38690126,1.0006614,0.3497076,0.81142557,0.18082836,0.11122157,0.33904806,0.1717547,0.30557734,0.24703522,0.5442813,2.8983111,0.3487343,2.1813993,0.40230826,0.25833413,0.057735972,0.2156797,0.27395788,0.9033194,0.37243426,0.4019637,inf,inf,1.2334154,17.841507,1.5648434,1.5648434,0.2595172,0.5342119,0.5342119,0.20711693,0.45682827,0.46208465,0.84707564,0.43991756,AVARAGE
231,0.33692536,,19.398409,2.1991134,2.1355786,0.13648266,0.1596458,1.4938159,0.4090098,0.359926,0.35260516,0.35860142,0.98389417,0.3456397,0.8141934,0.19246438,0.08994782,0.31382585,0.15452728,0.28687552,0.24923699,0.5090053,2.6095688,0.3369969,2.110036,0.38361686,0.20286253,0.07055555,0.18431184,0.23464827,0.9541946,0.38682395,0.37072706,inf,inf,1.1606219,10.191665,1.6511173,1.6511173,0.26704454,0.49914366,0.49914366,0.20980336,0.4195348,0.45326036,0.7392584,0.43479463,HEALTHY
109,0.35187545,,19.013914,2.930312,1.9730873,0.12779655,0.13181706,inf,0.43543878,0.33551103,0.35818902,0.36561626,1.1102027,0.31556958,0.81515753,0.15903506,0.093594015,0.32553872,0.16812092,0.28131685,0.23910908,0.55728096,2.924804,0.36253616,2.2570107,0.37388787,0.21195206,0.06518484,0.20035467,0.2087284,0.912268,0.37569875,0.37803242,inf,inf,1.3077487,26.774061,1.7740308,1.7740308,0.28925,0.48893002,0.48893002,0.18454702,0.45044377,0.46412143,0.8468746,0.40638632,None
111,0.31115168,,16.306122,2.4452286,2.139583,0.14027265,0.13359901,inf,0.39772332,0.30580866,0.312799,0.32126644,0.9091611,0.2930418,0.8171518,0.17895639,0.09164261,0.2702756,0.1422671,0.24088508,0.19042116,0.42074248,2.3756,0.32230538,2.0015588,0.32895136,0.21010512,0.06402429,0.17847203,0.25807074,1.0122386,0.30981708,0.32784387,inf,inf,1.1032667,12.163918,1.2989618,1.2989618,0.25272882,0.42011732,0.42011732,0.18300039,0.39885068,0.40192035,0.8270413,0.36099103,AVARAGE
189,0.41389522,,20.492188,4.518397,2.559791,0.1079511,0.13859057,inf,0.47107545,0.3041519,0.41609484,0.42103896,1.6254148,0.26790968,0.84021866,0.12165919,0.13690163,0.3739589,0.1883056,0.30984178,0.24646065,0.66390663,3.8192906,0.44279477,2.8477147,0.41684145,0.3310498,0.05814055,0.23608491,0.26566353,0.90328205,0.41788286,0.43884662,inf,inf,1.9092189,53.834095,1.6012189,1.6012189,0.35070005,0.52055556,0.52055556,0.14657684,0.54138845,0.5283427,0.95776206,0.39629695,UNHEALTHY
72,0.3617955,,21.08996,2.089853,1.865704,0.14769071,0.12420608,1.4232346,0.4199727,0.37153736,0.38133556,0.3860296,0.9646862,0.3712826,0.806277,0.19102447,0.10103152,0.3400048,0.16251713,0.31066984,0.2466949,0.54382056,2.815588,0.342614,2.1472995,0.41068894,0.2311031,0.038012214,0.21137513,0.24022986,0.8972597,0.37892377,0.40083328,inf,inf,1.1789948,14.534716,1.6113743,1.6113743,0.260594,0.54271656,0.54271656,0.21782759,0.44956395,0.45982447,0.81339353,0.4581306,UNHEALTHY
215,0.40559107,,22.956163,2.387213,3.9729664,0.13631196,0.10212199,inf,0.45833406,0.37264994,0.42586955,0.42993265,1.1219764,0.38293892,0.8120344,0.15704495,0.11355819,0.39390373,0.18230416,0.34045982,0.26532134,0.6287394,3.3182914,0.38422474,2.3478148,0.43938157,0.26238486,0.03683429,0.24546705,0.25076485,0.8067551,0.4064479,0.4489241,inf,inf,1.3720807,16.76309,1.597832,1.597832,0.2904062,0.5891163,0.5891163,0.20314245,0.50688803,0.50877696,0.9042302,0.4725853,AVARAGE
66,0.39429957,,23.251297,1.9760747,3.4294095,0.14481036,0.0929212,1.2945247,0.45648953,0.39532128,0.4180201,0.42155522,0.9796691,0.414309,0.802363,0.17343222,0.10418315,0.38720334,0.19106877,0.3391487,0.29110923,0.6294692,3.1930516,0.3545547,2.1972246,0.42996958,0.23830092,0.034319606,0.2356773,0.20748042,0.78042936,0.4130028,0.44008198,inf,inf,1.2062626,13.679604,1.5927788,1.5927788,0.26739153,0.601521,0.601521,0.22687961,0.4885233,0.5042099,0.8683576,0.4904527,AVARAGE
80,0.41789156,,24.711643,2.1281254,2.591743,0.17408888,0.09163681,inf,0.4979679,0.4079048,0.44372153,0.44614413,1.07046,0.4194076,0.81903845,0.17270029,0.0986331,0.40449315,0.21282905,0.35895467,0.2525128,0.7559914,3.4130642,0.36478695,2.2207313,0.44798496,0.22505973,0.06766486,0.30208164,0.2551778,0.75307816,0.3538683,0.4688591,inf,inf,1.2853775,19.905687,1.7708397,1.7708397,0.28593534,0.6404986,0.6404986,0.22989544,0.51886404,0.4827216,1.0844882,0.49294123,AVARAGE
87,0.4205795,,23.908983,2.4962187,2.2889197,0.12335951,0.112192795,1.071631,0.4775239,0.3785552,0.4441868,0.4462208,1.2168573,0.3538095,0.8181924,0.15590882,0.10838484,0.40130475,0.20348532,0.3544359,0.31397185,0.7674508,3.651096,0.38912883,2.4160829,0.45856288,0.24995156,0.04084091,0.23808695,0.24113809,0.79198396,0.4482068,0.4706677,inf,inf,1.4553881,39.1071,1.9194285,1.9194285,0.30284724,0.61360073,0.61360073,0.20096342,0.5253283,0.53264534,0.83563554,0.47551858,None
174,0.38408697,,20.13785,3.129003,2.5840273,0.120392166,0.11002341,1.0796721,0.43884468,0.3247918,0.38871604,0.3958571,1.166667,0.3289152,0.811399,0.14272337,0.1289664,0.36111107,0.17710811,0.29867813,0.26469103,0.52591395,3.253715,0.38890997,2.418058,0.39004686,0.3065343,0.03956952,0.21503493,0.22203338,0.8499701,0.41134852,0.40849888,inf,inf,1.4306911,30.08283,1.4921174,1.4921174,0.2916086,0.51692283,0.51692283,0.17930476,0.49498096,0.5057871,0.8787829,0.420134,AVARAGE
192,0.32327017,,19.279669,1.7951877,2.1684775,0.15659861,0.14728293,inf,0.3789015,0.3385239,0.34034073,0.34628138,0.8079763,0.35445413,0.81363124,0.21430585,0.10816636,0.2878046,0.14547285,0.28138652,0.22282039,0.45286405,2.3167148,0.30145442,1.9663589,0.38115525,0.25141817,0.035934094,0.18835843,0.3404437,1.0309186,0.32716087,0.35728803,inf,inf,0.9977121,7.55912,1.6767038,1.6767038,0.22349519,0.49798182,0.49798182,0.2168114,0.40029532,0.39506814,0.7656191,0.42276457,AVARAGE
3,0.28521267,,16.031126,1.9541547,3.5774648,0.17084624,0.1077372,inf,0.41390845,0.3419383,0.28833336,0.2969597,0.7170688,0.33726546,0.8008655,0.19264981,0.07560402,0.25637665,0.16205461,0.22590409,0.21224003,0.4213528,2.2337203,0.26786208,1.7696829,0.2848533,0.17004733,0.06194548,0.1887307,0.19045728,0.919278,0.27648547,0.3006417,inf,inf,0.8216439,8.713433,1.257289,1.257289,0.22701798,0.42277893,0.42277893,0.22093758,0.36238942,0.35808054,0.9308795,0.3812271,None
270,0.47597894,,26.25204,3.5209029,2.970707,0.122754686,0.09072745,inf,0.49930102,0.37376446,0.50551367,0.5028626,1.6770684,0.32036322,0.8495898,0.1280193,0.13621406,0.45725942,0.21472782,0.3958011,0.2824726,0.90170324,4.528436,0.46373796,2.9433963,0.523321,0.32487857,0.06426695,0.2922865,0.2943726,0.7748621,0.4561859,0.5360522,inf,inf,1.9946647,45.981956,1.8397686,1.8397686,0.36172262,0.66712654,0.66712654,0.1736437,0.59722954,0.57975864,1.0129055,0.49267495,AVARAGE
94,0.35736433,,21.29294,1.9281961,2.8571537,0.18801211,0.08946839,inf,0.4974843,0.40833583,0.37475067,0.37992322,0.87949383,0.41594085,0.80326945,0.19424273,0.066053584,0.33406064,0.19097449,0.30371955,0.22857028,0.6759007,2.7731962,0.30756375,1.9314235,0.3745429,0.14541422,0.064809754,0.26150608,0.21750636,0.8204892,0.30370885,0.39366433,inf,0.32552335,1.0119585,12.8632765,1.6714752,1.6714752,0.26068783,0.5567922,0.5567922,0.24178961,0.44567913,0.41495222,1.0317465,0.45045874,AVARAGE
77,0.39777622,,21.78913,2.6584435,3.3328574,0.13271308,0.102907844,inf,0.44759732,0.3633565,0.4133093,0.41778567,1.1795565,0.35878754,0.8093408,0.1580453,0.11699952,0.3830265,0.17369068,0.32492986,0.25361627,0.58768034,3.3333573,0.39280272,2.4261634,0.4266104,0.27114686,0.028643213,0.23138124,0.19543944,0.8259246,0.41276976,0.43440968,inf,0.4119443,1.4390552,21.328882,1.5202129,1.5202129,0.29771814,0.55685407,0.55685407,0.19635136,0.5015017,0.5136358,0.8807686,0.46177626,None
264,0.48167104,,25.94513,3.5639532,3.7096531,0.113781355,0.0864779,0.79219335,0.5251446,0.37560582,0.5071739,0.5047618,1.6698918,0.32372457,0.8477372,0.11866194,0.12719259,0.46370074,0.22370233,0.38964885,0.30754775,0.929817,4.594466,0.46465695,2.9244385,0.50731575,0.29967302,0.058742546,0.2859452,0.26566732,0.7261454,0.47472143,0.5355736,inf,0.32772785,1.9601234,46.904854,1.6187559,1.6187559,0.3680588,0.6610793,0.6610793,0.17179945,0.60857046,0.59527576,1.0019592,0.4863017,AVARAGE
282,0.42762685,,23.377222,2.9679248,3.2518744,0.12974142,0.089726225,1.003108,0.4941394,0.3829321,0.44855514,0.45030278,1.4133327,0.3395524,0.8243938,0.14358766,0.11042792,0.41753706,0.19071524,0.3509052,0.26420474,0.7694669,3.8477328,0.42188874,2.6417882,0.4610384,0.256488,0.040835593,0.25605455,0.1774777,0.78246254,0.42790386,0.47325084,inf,inf,1.6527047,32.034874,1.5913454,1.5913454,0.33737826,0.5958319,0.5958319,0.18769565,0.5375081,0.54126745,0.94835806,0.47885787,AVARAGE
186,0.3628365,,21.431581,2.0532105,2.1065586,0.14321055,0.13268189,1.4024501,0.40240774,0.36945623,0.38361284,0.3891367,0.9508569,0.38939953,0.802612,0.18699476,0.12317834,0.35126075,0.1618922,0.31741607,0.2582196,0.48824075,2.7678063,0.351393,2.1836514,0.412612,0.29101485,0.0391082,0.20967527,0.25879297,0.9091488,0.39512172,0.40305012,inf,inf,1.1995,8.967201,1.65895,1.65895,0.25507984,0.55105186,0.55105186,0.21947518,0.44890612,0.47462457,0.7919518,0.47200358,AVARAGE
17,0.41194314,,23.415121,2.1282248,2.315849,0.15027435,0.08208282,1.1780769,0.4671649,0.37578812,0.43239126,0.43543702,1.0369796,0.39066616,0.8171674,0.16051176,0.11127506,0.39440233,0.20750335,0.34164643,0.27587494,0.66053843,3.4306543,0.36553434,2.2474382,0.43029925,0.2567109,0.051004395,0.2628197,0.2278924,0.751931,0.38594902,0.45545986,inf,inf,1.284996,21.474638,1.5505366,1.5505366,0.27282804,0.6053152,0.6053152,0.21470083,0.5156969,0.49904203,0.991551,0.4727635,AVARAGE
29,0.36529708,,20.153816,2.2189536,3.7858167,0.13732968,0.10811584,inf,0.440567,0.35241973,0.37516668,0.3816749,0.9427503,0.3684683,0.8076593,0.16600023,0.10158755,0.34373826,0.18531516,0.29288185,0.2725749,0.53545445,2.958852,0.34124598,2.1212654,0.3706889,0.23296967,0.057760626,0.21098107,0.2125471,0.8289466,0.3880703,0.39345893,inf,inf,1.1582228,18.61972,1.444883,1.444883,0.25891164,0.52261966,0.52261966,0.20867634,0.4625566,0.47767562,0.8646367,0.4305262,AVARAGE
153,0.36115697,,20.989298,2.1159863,2.0599945,0.14715101,0.11364064,inf,0.41437516,0.3685784,0.379518,0.38549823,0.9587127,0.37801576,0.7979961,0.18248732,0.106320076,0.34608233,0.15612838,0.3121578,0.23635007,0.5171224,2.7993076,0.34913358,2.164061,0.40884045,0.24344982,0.03745851,0.21486652,0.23585926,0.8912743,0.37589392,0.39958912,inf,inf,1.190373,15.276394,1.7933635,1.7933635,0.2600815,0.5380305,0.5380305,0.2143774,0.44916356,0.46338004,0.837403,0.46041057,None
36,0.40653816,,24.651817,2.0073829,2.076613,0.15174817,0.095013365,inf,0.4594793,0.4102528,0.43534577,0.43815035,1.0464981,0.4174541,0.8129985,0.17365837,0.11087247,0.40657783,0.19959415,0.36046973,0.28467587,0.6983392,3.381952,0.36658612,2.2680826,0.456612,0.2562281,0.038383584,0.25707984,0.18436877,0.76612514,0.40956962,0.4613361,inf,inf,1.2849505,15.317288,2.0052965,2.0052965,0.2763499,0.6373925,0.6373925,0.2317776,0.50054175,0.50939643,0.91528463,0.5136526,AVARAGE
240,0.42365694,,24.470266,2.5632234,2.8711393,0.13223372,0.089091524,1.0080948,0.47182173,0.39759526,0.45003867,0.45253056,1.2843771,0.37338784,0.81700456,0.15280989,0.11645394,0.4254578,0.1883548,0.36577988,0.280044,0.7322879,3.7201977,0.41028026,2.5325232,0.4754078,0.27012607,0.07696026,0.2528385,0.16006643,0.7657846,0.4440611,0.47758067,inf,inf,1.5500602,47.798298,1.9913253,1.9913253,0.31557328,0.62490594,0.62490594,0.20485139,0.5261625,0.5472038,0.8978881,0.50660384,HEALTHY
64,0.38782656,,21.8093,2.5401325,3.673789,0.15617837,0.089255065,inf,0.49049905,0.3937617,0.40492687,0.4087851,1.161941,0.36288413,0.81038696,0.16061111,0.08279617,0.377926,0.19585073,0.31959042,0.23816276,0.7198028,3.3772702,0.3700827,2.3192298,0.4096101,0.18522272,0.044161595,0.25833586,0.15833612,0.7951023,0.3585675,0.42630213,inf,inf,1.3340417,24.479017,1.6593636,1.6593636,0.3060371,0.5635941,0.5635941,0.2084402,0.48711774,0.47747818,1.0271064,0.46429324,None
141,0.36941454,,20.070139,2.226409,2.5061631,0.12944567,0.11677089,inf,0.441305,0.34143856,0.37838194,0.38519415,0.9441834,0.36337677,0.80019486,0.16215238,0.10277735,0.3421988,0.18685253,0.29391053,0.2854046,0.52992076,2.925834,0.34195578,2.1146166,0.36971793,0.23538157,0.06708155,0.20701659,0.25420317,0.84209865,0.39721796,0.39660627,inf,inf,1.1658729,15.9264765,1.328526,1.328526,0.2569504,0.5191114,0.5191114,0.20279971,0.4686235,0.4790608,0.831911,0.4210147,AVARAGE
245,0.24555957,,14.323166,1.639739,1.091085,0.1727814,0.18514416,2.397204,0.31501588,0.32651144,0.25520608,0.26223332,0.66663355,0.2926476,0.83176565,0.2564917,0.085388154,0.21239273,0.10615862,0.210738,0.15917614,0.2925475,1.7197882,0.26529816,1.7564557,0.301608,0.19326216,0.058890767,0.13766709,0.31134585,1.1830164,0.26584014,0.2645627,inf,inf,0.82708645,5.4660845,1.1928681,1.1928681,0.20085412,0.3699956,0.3699956,0.22267824,0.30462906,0.32214746,0.70111173,0.38184068,AVARAGE
124,0.34095618,,18.143845,2.0282943,4.0974956,0.12834297,0.12727846,1.3052263,0.43262246,0.32633546,0.34385127,0.35193744,0.83008707,0.3451364,0.80079454,0.16258286,0.091103956,0.3126382,0.18345818,0.26135403,0.28011075,0.47683528,2.7345037,0.312619,1.9696532,0.32708642,0.20589186,0.081923634,0.18786591,0.23988914,0.8401791,0.3815819,0.359426,inf,inf,1.0205612,18.35066,1.0870663,1.0870663,0.23783581,0.47270653,0.47270653,0.20141554,0.43598247,0.45729792,0.8263761,0.39237425,AVARAGE
220,0.43061975,,24.753103,3.0287952,2.7886894,0.11678594,0.13863929,inf,0.4718406,0.3865151,0.45654085,0.45868382,1.4259131,0.36428693,0.8269153,0.14975393,0.1253238,0.42435044,0.19885448,0.37010232,0.32232288,0.74961364,3.761132,0.4227048,2.6641705,0.48264837,0.29433846,0.072230324,0.23985298,0.22515823,0.81611496,0.4827713,0.48444676,inf,inf,1.6899791,39.57297,1.9792244,1.9792244,0.32807747,0.63288796,0.63288796,0.19677414,0.5370989,0.56581455,0.8132625,0.49860814,AVARAGE
99,0.29047823,,17.814758,1.5270226,1.5151865,0.19065113,0.13932696,inf,0.38672617,0.37496617,0.30693176,0.3123219,0.69097316,0.3584705,0.8112651,0.25189048,0.06720588,0.2532234,0.14322412,0.25567177,0.19199078,0.461776,2.0590458,0.2619019,1.746569,0.34413946,0.14851141,0.045989197,0.18217888,0.2563142,1.018553,0.27379858,0.32055622,inf,inf,0.8242445,7.24326,1.5975094,1.5975094,0.2096764,0.46404997,0.46404997,0.24970871,0.35837322,0.34448683,0.8023715,0.42246106,UNHEALTHY
